ID;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijkenEnBuurten_4;AfstandTotHuisartsenpraktijk_5;Binnen1Km_6;Binnen3Km_7;Binnen5Km_8;AfstandTotHuisartsenpost_9;AfstandTotApotheek_10;AfstandTotZiekenhuis_11;Binnen5Km_12;Binnen10Km_13;Binnen20Km_14;AfstandTotZiekenhuis_15;Binnen5Km_16;Binnen10Km_17;Binnen20Km_18;AfstandTotGroteSupermarkt_24;Binnen1Km_25;Binnen3Km_26;Binnen5Km_27;AfstandTotOvDagelLevensmiddelen_28;Binnen1Km_29;Binnen3Km_30;Binnen5Km_31;AfstandTotWarenhuis_32;Binnen5Km_33;Binnen10Km_34;Binnen20Km_35;AfstandTotCafeED_36;Binnen1Km_37;Binnen3Km_38;Binnen5Km_39;AfstandTotCafetariaED_40;Binnen1Km_41;Binnen3Km_42;Binnen5Km_43;AfstandTotRestaurant_44;Binnen1Km_45;Binnen3Km_46;Binnen5Km_47;AfstandTotHotelED_48;Binnen5Km_49;Binnen10Km_50;Binnen20Km_51;AfstandTotKinderdagverblijf_52;Binnen1Km_53;Binnen3Km_54;Binnen5Km_55;AfstandTotBuitenschoolseOpvang_56;Binnen1Km_57;Binnen3Km_58;Binnen5Km_59;AfstandTotSchool_60;Binnen1Km_61;Binnen3Km_62;Binnen5Km_63;AfstandTotSchool_64;Binnen3Km_65;Binnen5Km_66;Binnen10Km_67;AfstandTotSchool_68;Binnen3Km_69;Binnen5Km_70;Binnen10Km_71;AfstandTotSchool_72;Binnen3Km_73;Binnen5Km_74;Binnen10Km_75;AfstandTotOpritHoofdverkeersweg_89;AfstandTotTreinstationsTotaal_90;AfstandTotBelangrijkOverstapstation_91;AfstandTotBibliotheek_92;AfstandTotZwembad_93;AfstandTotKunstijsbaan_94;AfstandTotMuseum_95;Binnen5Km_96;Binnen10Km_97;Binnen20Km_98;AfstandTotPodiumkunstenTotaal_99;Binnen5Km_100;Binnen10Km_101;Binnen20Km_102;AfstandTotPoppodium_103;AfstandTotBioscoop_104;Binnen5Km_105;Binnen10Km_106;Binnen20Km_107;AfstandTotSauna_108;AfstandTotZonnebank_109;AfstandTotAttractie_110;Binnen10Km_111;Binnen20Km_112;Binnen50Km_113;AfstandTotBrandweerkazerne_114
1703;BU0363NQ03;Amsterdam                               ;Buurt     ;BU0363NQ03;2;2.5;0;3;8.7;4.7;2.7;4.7;0.8;2.6;11.8;4.7;0.8;1.8;8.8;2.2;0;5.9;14.4;2.4;0;11.1;39.2;3.5;1;10.3;32;2.9;0;2;7.3;2.7;0;7.8;28;2.4;0;10.8;33.7;3.8;2.7;203.2;482.2;1.1;0.6;9.2;27.6;0.7;1.4;6.9;23.9;2.1;0;3.9;16.3;2.5;0.8;6;26.8;2.5;0.8;4.5;19.4;3.9;0;2.5;14.6;2.7;8.8;8.8;2.8;5;10;4.8;0.8;32.2;65.5;5.1;1.1;21.6;57.9;5.2;3.5;1.1;6.1;18;5.5;3;8.5;1;11;58.7;2.2
1704;BU0363NQ04;Amsterdam                               ;Buurt     ;BU0363NQ04;2;0.3;1;5.1;21;5;2;5;0.1;3;12;5;0.1;2;9;0.7;1;7.4;27.4;1.9;0;14.8;93.6;3.3;2;16;32;2.2;0;2.2;26.2;2;0;11.8;60.9;0.7;1;10;115;3.1;10.1;370.3;492.4;1.7;0.1;12.8;51.9;0.5;1.1;10.3;41.5;2.1;0;5.4;24.3;2.7;1.2;11.5;52.7;2.7;1.1;9.4;35;3.3;0.1;5.5;34.7;1.5;5.3;6.5;2.2;4.4;6.2;3.8;1.1;46;65;5.5;0.2;39.9;58;5.6;3.5;2;12.2;18;4.4;3.1;6.5;2;11;59.1;2.8
1705;BU0363NQ05;Amsterdam                               ;Buurt     ;BU0363NQ05;2;0.5;1;5.7;22.3;5;2;5;0.4;3;12;5;0.4;2;9;0.6;0.8;8.7;33.5;1.9;0;18.8;103.7;3.3;2.4;16.5;32.2;2.1;0;2.7;32.6;1.6;0;16.2;68.8;0.6;0.8;15.3;124.2;2.8;11.3;373.7;493.5;1.6;0.2;13.7;59.2;0.5;1.2;11.7;47;2;0;6.9;27.3;2.6;1.9;11.5;53.8;2.6;1.6;9;35.4;3.3;0.3;5.8;35.8;1.3;5.1;6.4;2.2;4.4;6;3.7;1.2;46;66.1;5.1;0.7;40.5;58;5.4;3.5;1.8;12.8;18;4.2;3.1;6.3;2;11;60.5;2.6
1706;BU0363NQ06;Amsterdam                               ;Buurt     ;BU0363NQ06;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1707;BU0363NQ07;Amsterdam                               ;Buurt     ;BU0363NQ07;2;1.9;0;3.3;15;5.9;3;5.9;0;2.8;12;5.9;0;2;9;1.7;0;4.9;21.1;2.9;0;5.8;64.2;4.4;1.7;14.5;32;3;0;0.8;17.8;2.5;0;8.1;45;1.7;0;4.1;71.6;1.5;5.9;320;490.2;1;0.8;5.4;39.7;1;0.8;7.9;29.2;1.4;0;4.3;16.8;3.2;0.8;5.2;48.4;3.2;0.8;4.3;32.3;4.7;0;1.7;31.4;1.9;5.7;6.9;3.1;5.8;6.6;5.2;0.8;41.4;66.4;5.7;0;35.1;58;6.1;4.6;1;11.1;18;5.1;4.2;6.9;1.8;11;58.9;3.2
1708;BU0363NQ08;Amsterdam                               ;Buurt     ;BU0363NQ08;2;5.7;0;0.1;0.7;9.6;7.1;9.6;0;0.5;9.8;9.6;0;0.5;7.4;5.8;0;0;0.8;6.5;0;0.2;1.2;8.4;0;2.6;26.9;7.1;0;0;0.1;6;0;0.3;1.6;1.3;0.5;0.9;1.9;3.5;0.9;28.9;453.5;3.8;0;0.3;2.2;3.7;0;0.4;3;3.2;0.1;0.3;1.8;7.2;0;0.1;10.9;7.2;0;0.1;8.4;8.8;0;0;5.2;5.5;10.2;11.3;6.9;9.5;11.2;9.1;0;4.7;55.2;9.8;0;3.5;53.2;10.1;8.3;0;1.7;17.3;9.3;7.9;11.3;0.2;8;52.4;6.6
1709;BU0363NQ09;Amsterdam                               ;Buurt     ;BU0363NQ09;2;3;0;0.5;5;7.3;4.3;7.3;0;2.9;12;7.3;0;2;9;2.8;0;0.9;6.9;4.2;0;0;12.8;5.8;0;13;32;4.2;0;0;1.4;3.6;0;0.1;10.9;2.7;0;0.9;11.6;0.3;1;242.3;485.8;0.8;0.9;1;12.5;0.8;0.9;1.3;12.2;0.3;1;1;6;4.5;0;1;33.9;4.5;0;1;24.2;6.1;0;0;20.9;3;6.8;8;4.4;7.2;7.7;6.5;0;35.3;63.7;7;0;24.6;58;7.4;6;0;7.5;18;6.2;5.5;8;1.1;11;57.9;4.5
1710;BU0363NQ10;Amsterdam                               ;Buurt     ;BU0363NQ10;3;2.7;0;1;5.9;7.3;4.2;7.3;0;2.7;12;7.3;0;2;9;2.2;0;1.2;8;4.1;0;0.6;17.1;5.7;0.2;12.2;31.3;4.1;0;0.1;3.2;3.4;0;1;14.2;2.2;0;1.1;16.4;2.7;1.5;253.9;478;2.6;0;1.2;14.3;2.4;0;1.9;12.8;2.5;0;1.2;7;4.4;0;1.4;36;4.4;0;1.2;25.6;5.8;0;0.2;22.5;2.8;6.6;7.9;4.3;6.9;7.6;6.3;0;36.4;61.6;6.9;0;27;57.2;7.3;6;0.1;8;18;6.1;5.5;7.9;1.4;11;57.8;4.4
1711;WK0363SA  ;Amsterdam                               ;Wijk      ;WK0363SA  ;3;2.6;0;4.4;13.5;7.4;2.6;3.9;1;2.1;12;7.4;0;1.1;9;2.9;0;2.2;7.1;2.8;0;6.9;28.2;3;1;7.1;36.6;2.9;0;1.5;7.1;0.4;1;4.9;21.1;2.3;0;11.4;38.8;2.5;3;31.7;478.9;0.3;1.9;5.2;25.1;0.3;2.4;5.3;21.9;0.4;1.9;4.4;12.5;3;0.9;2;17.2;3;0.9;2;13.2;3.2;0.2;1;10.3;0.7;3.6;3.6;2.9;2.6;8.3;3.1;1;3.9;60.2;3.3;1;7.9;58.7;9.5;7.6;0;1;17.1;2.6;5.9;5;3;11;57.7;0.4
1712;BU0363SA01;Amsterdam                               ;Buurt     ;BU0363SA01;3;3;0;2.9;12.1;7.8;3;4.5;0.9;2.4;11.6;7.8;0;1.4;8.6;3.4;0;0.1;7.4;3.3;0;0.7;31.6;3.6;1.2;7.6;35.3;3.4;0;0.1;7.7;0.9;0.7;1.9;24.1;2.7;0.1;2.7;44.5;2.9;3.2;40.5;478.2;0.8;1.3;3.3;23.6;0.7;1.4;3.7;20.3;0.9;1.3;2.6;11.4;3.5;0;2.1;18.9;3.5;0;2.1;14.5;3.7;0;1.1;12.2;1.2;4.2;4.2;3.5;3.1;7.9;3.7;1;6.1;59;3.8;1.3;8.6;57.8;9.2;7.8;0;1.3;17;3.2;5.6;4.6;3.3;10.6;56.8;0.9
1713;BU0363SA02;Amsterdam                               ;Buurt     ;BU0363SA02;3;2.5;0;4.6;13.6;7.4;2.5;3.8;1;2;12;7.4;0;1;9;2.9;0;2.4;7;2.8;0;7.5;27.9;3;1;7;36.8;2.9;0;1.7;7;0.3;1;5.2;20.8;2.3;0;12.3;38.2;2.5;3;30.8;479;0.3;2;5.4;25.2;0.3;2.5;5.5;22;0.3;2;4.5;12.6;2.9;1;2;17.1;2.9;1;2;13.1;3.1;0.2;1;10.1;0.6;3.6;3.6;2.9;2.6;8.3;3;1;3.6;60.3;3.2;1;7.8;58.8;9.6;7.6;0;1;17.1;2.6;6;5;3;11.1;57.8;0.4
1714;WK0363SB  ;Amsterdam                               ;Wijk      ;WK0363SB  ;2;1.1;0.3;5.3;8;11;2;1.1;1;1;10.5;11;0;0;7.5;2.1;0;3.9;5.2;1.9;0;14.3;21.2;2.5;1.1;2.8;32.4;2.1;0;4.1;8;1.2;0.3;10.2;17;1.6;0;26.7;42;2.1;1;8.5;442.1;0.7;1;9;14.5;0.7;1.7;8.3;15.7;1.9;0;4.9;9.6;2.2;1.9;2;5.1;2.2;1.9;2;5;2.2;1;1;4;2.8;1.5;1.5;2.6;4.5;12.3;2.7;2;2.3;57.9;2.1;1;2;54.8;13.6;11.1;0;0;19;4.5;10;9;1.4;10.2;56.9;2.9
1715;BU0363SB01;Amsterdam                               ;Buurt     ;BU0363SB01;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1716;BU0363SB02;Amsterdam                               ;Buurt     ;BU0363SB02;3;1.4;0;3;8;11.5;1.8;1.4;1;1;11.8;11.5;0;0;8.8;2.6;0;3.6;7;0.8;0.8;9.5;23;3;2;4;33;1.8;0;4.2;8;1.9;0;7;17;1.8;0;18.6;42;2.6;1;8;452.2;1.3;0;9.5;13;1.3;0;9.8;14;2;0;5.7;8;2.8;1.5;2;6.8;2.8;1.5;2;5.8;2.8;1;1;4.8;2.5;1.9;1.9;2.1;5.3;11.1;2.3;2;5;59;2.5;1;2.7;58;12.4;10.6;0;0;19;5.3;8.8;7.8;1;12;59;1.7
1717;BU0363SB03;Amsterdam                               ;Buurt     ;BU0363SB03;3;1.3;0;5;8;11;2.2;1.3;1;1;10.1;11;0;0;7.1;2.2;0;4;5;2.1;0;12.6;21;2.7;1;2.6;32.1;2.4;0;3.6;8;1.2;0.2;9;17;1.7;0;23.1;42;2.3;1;8.2;441.5;0.5;1.1;8.9;14.7;0.6;1.9;7.7;15.9;2;0;4.7;9.7;2.2;2;2;4.9;2.2;2;2;4.9;2.2;1;1;3.9;3.1;1.7;1.7;2.9;4.5;12.4;3;2;2;57.7;2.3;1;2;54.5;13.7;11.1;0;0;19;4.5;10.1;9.1;1.3;10;56.5;3.1
1718;BU0363SB04;Amsterdam                               ;Buurt     ;BU0363SB04;3;1.4;0.2;3.6;8;11.6;2;1.4;1;1;11.4;11.6;0;0;8.4;2.7;0;2.8;7;1.1;0.4;9.8;23;3;2;4;32.8;2;0;4.1;8;1.9;0;7.7;17.2;1.9;0;21;42.2;2.7;1;7.9;450.3;1.4;0.1;8.5;13.2;1.4;0.2;9.2;14.3;2.2;0;4.9;8.2;2.9;0.8;2;6;2.9;0.8;2;5.1;2.9;0.6;1;4.1;2.6;2;2;2.3;5.3;11.3;2.5;2;5;59;2.6;1;2.2;58;12.6;10.9;0;0;19;5.3;9;8.1;1;11.9;59;1.9
1719;BU0363SB05;Amsterdam                               ;Buurt     ;BU0363SB05;3;0.7;0.7;6.1;8;10.9;1.8;0.7;1;1;10.8;10.9;0;0;7.8;1.8;0;4.1;5;1.7;0;17.8;21;2.1;1;2.8;32.7;1.8;0;4.9;8;1.1;0.5;12.6;17;1.5;0;33.1;42;1.8;1;9;440.6;0.7;1;9.2;14.5;0.7;1.8;8.9;15.8;1.8;0;5.1;9.7;2;2;2;5;2;2;2;5;2;1;1;4;2.6;1.1;1.1;2.3;4.4;12.5;2.4;2;2;57.8;1.7;1;1.9;54.3;13.7;11.1;0;0;19;4.4;10.1;9.2;1.6;10;57;2.8
1720;BU0363SB06;Amsterdam                               ;Buurt     ;BU0363SB06;2;0.2;1;6.8;8;10.7;1.6;0.2;1;1;11;10.7;0;0;8;1.6;0;4.4;5;1.5;0;19.3;21;1.9;1;3.3;33.4;1.6;0;6.5;8;0.9;0.8;13.6;17;1.2;0;36.5;42;1.5;1;10.7;442;1;0.4;9.4;15;1.3;0;9.7;16;1.5;0;5.4;10;1.8;2;2;5;1.8;2;2;5;1.8;1;1;4;2.4;0.9;0.9;2.1;4.2;12.2;2.2;2;2;58.4;1.5;1;2;54.8;13.5;10.9;0;0;19;4.2;9.9;9;1.8;10.4;57.4;2.6
1721;WK0363SC  ;Amsterdam                               ;Wijk      ;WK0363SC  ;3;0.6;1.7;7;8;9.7;0.6;1.4;1;1.8;11.6;9.7;0;0.8;8.6;0.6;2.2;5;5;0.6;3.7;17.4;21;1.3;1;5;33.8;1.1;0.7;6;8;0.4;3.4;14.3;17;0.4;9;34.5;42.9;0.8;1.7;16.9;455;0.4;4.7;11.1;15.7;0.5;3.8;11.2;17.6;0.5;2.3;6.2;9.9;0.7;2;2;5.8;0.7;2;2;5.2;0.7;1;1;4.4;1.5;1.2;1.2;1.4;3.2;11.3;1.6;1.9;2;60;1;1;3.6;57.6;12.6;9.8;0;0.7;19;3.2;9;8;2;11.8;55.2;1.9
1722;BU0363SC01;Amsterdam                               ;Buurt     ;BU0363SC01;2;1.1;0.3;7;9.2;8.7;0.8;2.1;1;2;12.9;8.7;0;1;9.9;0.8;1.8;5;5.2;0.8;2.6;17;21.4;1.6;1;5.1;35.1;1.5;0;6;7.9;0.2;2.2;14.9;17.7;0.5;1.2;35;42.5;1.2;3;18.1;466.3;0.2;2.7;12.9;15;1.1;0.5;12.8;16.8;1.1;0.5;7.9;9.1;0.6;2;2;7.4;0.6;2;2;6.3;0.6;1;1;5.1;1.1;1.9;1.9;1.8;2.2;10.3;1.9;1;2.1;60.9;1.4;1;4.8;59;11.6;8.9;0;1;18.9;2.2;8;7.1;3;12;56;2.2
1723;BU0363SC02;Amsterdam                               ;Buurt     ;BU0363SC02;2;0.5;1;7;8;9.9;1;1.7;1;1.7;10.8;9.9;0;0.7;7.8;1;0.9;5;5;1;1.3;17;21;1.7;1;5;33.1;1.5;0;6;8;0.7;2.2;14;17;0.3;6.9;34;42.5;1.2;1.5;16;452;0.5;3.2;11;15.4;0.4;3.3;11;17.4;0.4;1.3;6;9.8;1;2;2;4.4;1;2;2;4.2;1;1;1;3.4;1.9;1.5;1.5;1.8;3.4;11.5;2;1.7;2;59.9;1.4;1;3.2;57;12.8;10.1;0;0.3;19;3.4;9.2;8.3;2;11.3;54;2.3
1724;BU0363SC03;Amsterdam                               ;Buurt     ;BU0363SC03;2;0.5;1.3;7;8;9.5;0.5;1.6;1;2;12;9.5;0;1;9;0.4;2.1;5;5;0.5;3.2;17.1;21;1.3;1;5;34.4;1.2;0.4;6;8;0.5;3.3;14.5;17;0.6;8.5;34.7;43.1;0.8;2;17;456.3;0.4;5;11;15.4;0.5;3.8;11.2;17.4;0.5;2.1;6.2;10;0.4;2;2;6.6;0.4;2;2;5.6;0.4;1;1;5;1.5;1.4;1.4;1.4;3;11.1;1.6;1.9;2;60;1;1;4;57.6;12.4;9.7;0;1;19;3;8.8;7.8;2;11.9;54.7;1.9
1725;BU0363SC04;Amsterdam                               ;Buurt     ;BU0363SC04;2;0.7;2.7;7;8.1;9.3;0.4;1.6;1;2;12.4;9.3;0;1;9.4;0.3;2.9;5;5;0.4;5.9;17.3;21;1.1;1;5;34.5;1;1.2;6;8;0.3;3.5;14.8;17;0.6;9.1;35;43.6;0.7;2.1;17.4;458.6;0.5;5.3;11.4;15.5;0.6;3.6;11.7;17.5;0.6;2.9;6.7;9.9;0.4;2;2;7;0.4;2;2;6;0.4;1;1;5;1.3;1.4;1.4;1.2;2.8;10.9;1.4;1.8;2;60;0.8;1;4;58;12.2;9.5;0;1;19;2.8;8.6;7.7;2.1;12;55.4;1.7
1726;BU0363SC05;Amsterdam                               ;Buurt     ;BU0363SC05;2;0.6;1.3;7;8;10;0.8;1.1;1;1.4;11;10;0;0.4;8;0.8;2;5;5;0.8;3;17.9;21;1.3;1;5;33.1;1.1;0.6;6;8;0.3;3.8;14;17;0.3;9.6;34;42.2;0.9;1.2;16.4;451.5;0.4;4.5;11;16;0.6;3.9;11;18;0.6;2.1;6;10;1;2;2;4.5;1;2;2;4.4;1;1;1;3.5;1.7;0.8;0.8;1.5;3.5;11.6;1.6;2;2;60;0.9;1;3.1;57.4;12.9;10.2;0;0.1;19;3.5;9.3;8.4;2;11.5;55.9;2
1727;BU0363SC06;Amsterdam                               ;Buurt     ;BU0363SC06;2;0.5;1.9;7;8;9.7;0.6;1.1;1;2;11.4;9.7;0;1;8.4;0.6;3;5;5;0.5;4.7;17.9;21;1.1;1;5;33.6;0.8;1.5;6;8;0.4;4.1;14;17;0.4;11.9;34.2;43.1;0.6;1.9;17;453.9;0.2;5.4;11;16;0.4;4.5;11;18;0.4;2.9;6;10;0.8;2;2;5.7;0.8;2;2;5.1;0.8;1;1;4.6;1.4;0.8;0.8;1.2;3.2;11.4;1.4;2;2;60;0.7;1;3.6;57.7;12.6;9.9;0;0.7;19;3.2;9.1;8.1;2;12;55.9;1.7
1728;WK0363SD  ;Amsterdam                               ;Wijk      ;WK0363SD  ;3;0.7;3.7;7;8.1;9.3;0.6;1.3;1;2;12.3;9.3;0;1;9.3;0.7;2.5;5;5;0.5;12;17.5;21;0.8;1;5;34.7;0.5;3.3;6;8;0.5;6.1;14.6;17.2;0.4;18.9;34.8;44.9;0.8;2.1;18.1;460.2;0.6;3.2;11.9;15.8;0.6;2.7;12;17.8;0.6;2.9;7;9.9;0.8;2;2;6.7;0.8;2;2;5.9;1.2;1;1;5;1;1.1;1.1;0.7;2.8;10.9;0.7;1.9;2;60.1;0.8;1;3.9;58.2;12.2;9.5;0;0.9;19;2.8;8.6;7.7;2.1;12;56.4;0.9
1729;BU0363SD01;Amsterdam                               ;Buurt     ;BU0363SD01;2;0.7;4.7;7;8;9.6;0.6;0.8;1;1.9;11.9;9.6;0;0.9;8.9;0.5;3.6;5;5;0.5;11.3;18;21;0.7;1;5;33.9;0.4;3.1;6;8;0.3;6.3;14.2;17;0.2;20.2;34.7;44.4;0.4;1.8;18;455.8;0.2;5.7;11;16;0.3;4.5;11.1;18;0.4;4.4;6.1;10;0.7;2;2;7;0.7;2;2;6.2;0.8;1;1;5.4;1.3;0.6;0.6;0.9;3.1;11.2;1;2;2;60;0.3;1;3.8;58;12.5;9.8;0;0.8;19;3.1;8.9;7.9;2;11.9;57.1;1.4
1730;BU0363SD02;Amsterdam                               ;Buurt     ;BU0363SD02;2;0.7;4;7;8.4;9.1;0.6;1.8;1;2;12.8;9.1;0;1;9.8;0.7;3.7;5;5.1;0.7;9.2;17;21.3;0.9;1;5.1;35;1;1.1;6;7.9;0.6;2.7;15;17.3;0.6;9.4;35;44.4;1;2.1;17.9;463.6;0.8;3.6;12.5;15.7;0.8;2.4;12.7;17.5;0.8;3;7.6;10;0.8;2;2;7.3;0.8;2;2;6.2;0.9;1;1;5;0.8;1.6;1.6;1;2.5;10.7;1.1;1.5;2.1;60.1;1.1;1;4.2;58.7;12;9.2;0;1;18.9;2.5;8.4;7.4;2.1;12;56.1;1.3
1731;BU0363SD03;Amsterdam                               ;Buurt     ;BU0363SD03;2;0.5;4.4;7;8;9.1;0.5;1.2;1;2;12.9;9.1;0;1;9.9;0.5;3.1;5;5;0.2;15.9;17.8;21;0.6;1;5;35;0.3;4.8;6;8;0.3;8.7;15;17.1;0.2;25.4;35;45;0.6;2.1;18.4;462.9;0.4;4.1;12.4;16;0.4;3.5;12.6;18;0.4;3.7;7.5;10;0.6;2;2;7.2;0.6;2;2;6.2;1.1;1;1;5.2;0.8;0.9;0.9;0.4;2.6;10.8;0.4;2;2;60;0.6;1;4;58.6;12.1;9.3;0;1;19;2.6;8.5;7.5;2.1;12;56.5;0.8
1732;BU0363SD04;Amsterdam                               ;Buurt     ;BU0363SD04;2;0.2;4;7;8.6;8.8;0.2;1.4;1;2;13;8.8;0;1;10;0.5;2.8;5;5;0.4;15.3;17.3;21;0.6;1;5;35.1;0.5;4.6;6;8;0.5;7;15;17.8;0.2;23.4;35;45.3;0.9;2.8;18.8;466.8;0.4;2.1;13;16.1;0.3;2.1;13;18.1;0.3;2.6;8;10;0.5;2;2;7;0.5;2;2;6;1.2;1;1;5;0.5;1.2;1.2;0.5;2.3;10.5;0.7;2;2;60.6;0.8;1;4.3;59.2;11.7;9;0;1;19;2.3;8.2;7.2;2.8;12;57;0.4
1733;BU0363SD05;Amsterdam                               ;Buurt     ;BU0363SD05;2;0.9;2.6;7;8;9.6;0.9;1.6;1;2;11.8;9.6;0;1;8.8;1.1;0.3;5;5;0.7;9.6;17;21;1.2;1;5;35;0.7;2.5;6;8;0.7;4.8;14.3;17;0.6;15.5;34.6;45;1.1;2;17.8;455.9;1.1;0.6;11;15.5;0.9;0.9;11.1;17.5;0.9;1.2;6.1;10;1.2;2;2;6.3;1.2;2;2;5.4;1.7;1;1;4.8;1.2;1.4;1.4;0.7;3.1;11.2;0.7;2;2;60;1.1;1;3.9;57.3;12.5;9.7;0;1;19;3.1;8.9;7.9;2;12;55.4;0.4
1734;BU0363SD06;Amsterdam                               ;Buurt     ;BU0363SD06;2;1.2;0;7;8;9.8;1.2;2;1;2;10.9;9.8;0;1;7.9;1.4;0;5;5;1;1.7;17;21;1.6;1;5;34.3;1;0.3;6;8;1;0.7;13.9;16.9;0.9;2.1;34.2;45.7;1.4;1.9;17.1;453.5;1.4;0;11;14.9;1.2;0;11;16.9;1.2;0;6;9.5;1.5;2;2;4.5;1.5;2;2;4.3;2;1;1;3.5;1.5;1.7;1.7;1.1;3.3;11.5;1;1.1;2;60;1.4;1;3.3;57;12.7;10;0;0.5;19;3.3;9.2;8.2;2;12;55.2;0.6
1735;WK0363SE  ;Amsterdam                               ;Wijk      ;WK0363SE  ;3;1;2.2;6.2;7.6;9.6;1.4;2.6;1;1.8;12.2;9.6;0;0.8;9.2;1;0.8;4.4;4.9;1.6;0.4;15.3;18.7;1.9;1;4.6;34.8;1;0.9;5.4;6.9;1;0.9;12.7;15.5;1;1.2;31.2;40;2.1;2.1;16.7;453.6;1;1.7;9.6;13.6;0.9;1.8;9.4;14.7;1;1.1;6.5;8.2;1.8;1.7;1.9;6.6;1.8;1.7;1.9;5.6;2.3;0.8;1;4.7;0.7;2.4;2.4;1.7;3.1;11.2;1.8;1.1;2.2;59.4;2;1;3.7;57.1;12.2;9.5;0;0.8;18.5;3.1;8.7;7.9;2;11.7;56.2;1.6
1736;BU0363SE01;Amsterdam                               ;Buurt     ;BU0363SE01;2;2.5;0;4.1;7.6;11;2.5;3.3;1;1.1;10.1;11;0;0.1;7.1;2.6;0;2.6;5;2.4;0.1;10.7;17.8;2.9;1;3.4;33.1;2.3;0;4;6.3;2.3;0;7;14.5;1.9;0.1;20.8;40.6;2.8;1.1;9.5;439.8;2.5;0.1;4.2;12.7;2.4;0.1;4.3;13;2.5;0;3.3;7.8;2.8;0.9;2;4.7;2.8;0.9;2;3.8;3.4;0.3;1;3.6;0.9;3.1;3.1;2.4;4.4;12.6;2.4;1;2;57.9;2.8;1;2;53.1;13;10.7;0;0.1;17.4;4.4;10.2;9.3;1.1;11;55.7;2
1737;BU0363SE02;Amsterdam                               ;Buurt     ;BU0363SE02;2;0.5;2.2;7;7.6;9.1;1.1;2.4;1;2;12.8;9.1;0;1;9.8;0.4;1;5;5;1.4;0.3;17;18.7;1.6;1;5;35.4;0.4;1;6;6.9;0.5;1.1;14.5;15.6;0.9;0.9;34.8;39.7;1.8;2.2;18.8;461.3;0.4;2.1;10.9;14.1;0.4;2.2;10.7;15.3;0.5;1.3;7.4;8.2;1.5;2;2;7;1.5;2;2;6;2;1;1;5;0.6;2.2;2.2;1.5;2.6;10.7;1.6;1;2;60.2;1.8;1;4.1;58.6;12;9.3;0;1;19;2.6;8.4;7.5;2.2;12;56.3;1.5
1738;BU0363SE03;Amsterdam                               ;Buurt     ;BU0363SE03;2;0.6;3.5;7;8;9;0.9;2.3;1;2;12.9;9;0;1;9.9;0.6;1.1;5;5;1.2;0.5;17;19.5;1.4;1;5;35.8;0.6;1.1;6;7.3;0.7;1.1;14.7;16.3;0.7;1.7;35;41.2;1.7;2.5;18.8;463.4;0.5;2.1;11.7;14.2;0.5;2.4;11.4;15.6;0.7;1.5;7.7;8.5;1.3;2;2;7;1.3;2;2;6;1.9;1;1;5;0.5;2;2;1.3;2.5;10.6;1.5;1;2;60.4;1.7;1;4.2;58.9;11.9;9.2;0;1;19;2.5;8.3;7.3;2.5;12;56.6;1.3
1739;BU0363SE04;Amsterdam                               ;Buurt     ;BU0363SE04;2;2.8;0.1;2.8;6.6;11.4;3;3.7;0.8;1.2;10;11.5;0;0.1;7;3;0;1.9;4.5;2.6;0.7;8.3;17.5;3.6;0.9;3.4;31.2;2.7;0.3;2.9;6.4;2.4;0.6;5.8;13.3;1.2;1.7;17.2;37.2;3.1;1.2;9.8;411.5;2.7;0.1;3.6;11.1;2.3;0.2;3.8;11.5;2.7;0.1;2.6;7.5;3.5;0.7;1.6;6;3.5;0.7;1.6;4.6;3.9;0.3;0.7;4.1;1.7;3.5;3.5;2.8;5.2;13.1;2.8;1.4;3.3;55.4;3.3;0.9;2.1;50.3;12.8;10.1;0;0.4;16;5.3;9.4;9.6;0.9;10.9;55.4;2.9
1740;WK0363TA  ;Amsterdam                               ;Wijk      ;WK0363TA  ;2;0.5;1.3;7.6;26;1;1.1;1;1;3.7;12;1;1;3.2;7;0.8;0.4;4.6;15.8;0.5;1.1;23.4;82.6;3;1.7;13.4;33.1;1.5;0;3.4;9.6;0.6;2.2;30.6;75.3;0.4;3.2;33.1;77;1;15.6;153.5;493.2;0.6;1.2;17.8;49.9;1.3;0.1;6.6;29.4;1.4;0;7.1;24.3;2.5;1.7;4.6;42.9;2.5;1.5;4;29.3;2.5;1.5;4;31.2;1;1;4.5;2.9;2.9;8.4;5.6;0.2;21.5;56;2.7;4;24.1;54;8.4;2.6;1;4.2;15;6.4;6.7;3.1;5.2;11;57.9;3
