ID;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijkenEnBuurten_4;AfstandTotHuisartsenpraktijk_5;AfstandTotHuisartsenpost_9;AfstandTotApotheek_10;AfstandTotZiekenhuis_11;AfstandTotZiekenhuis_15;AfstandTotGroteSupermarkt_24;AfstandTotOvDagelLevensmiddelen_28;AfstandTotWarenhuis_32;AfstandTotCafeED_36;AfstandTotCafetariaED_40;AfstandTotRestaurant_44;AfstandTotHotelED_48;AfstandTotKinderdagverblijf_52;AfstandTotBuitenschoolseOpvang_56;AfstandTotSchool_60;AfstandTotSchool_64;AfstandTotSchool_68;AfstandTotSchool_72;AfstandTotOpritHoofdverkeersweg_89;AfstandTotTreinstationsTotaal_90;AfstandTotBelangrijkOverstapstation_91;AfstandTotBibliotheek_92;AfstandTotZwembad_93;AfstandTotKunstijsbaan_94;AfstandTotMuseum_95;AfstandTotPodiumkunstenTotaal_99;AfstandTotPoppodium_103;AfstandTotBioscoop_104;AfstandTotSauna_108;AfstandTotZonnebank_109;AfstandTotAttractie_110;AfstandTotBrandweerkazerne_114
1339;WK0363ER  ;Amsterdam                               ;Wijk      ;WK0363ER  ;2;0.5;2.3;0.6;2.3;2.3;0.4;0.2;1.2;0.4;0.3;0.2;0.7;0.2;0.4;0.5;1.6;1.6;1.6;1.2;1.8;3.5;1.3;1.8;8.3;2.9;2.4;2.8;1.8;2.0;1.2;2.0;2.1
1340;BU0363ER01;Amsterdam                               ;Buurt     ;BU0363ER01;2;0.7;2.4;0.7;2.4;2.4;0.6;0.3;1.2;0.5;0.5;0.3;0.6;0.3;0.3;0.4;1.5;1.5;1.5;1.0;1.6;3.5;1.4;1.8;8.3;2.9;2.5;2.8;1.9;2.0;1.2;2.1;2.0
1341;BU0363ER02;Amsterdam                               ;Buurt     ;BU0363ER02;2;0.3;2.2;0.5;2.2;2.2;0.3;0.2;1.2;0.3;0.2;0.2;0.7;0.2;0.4;0.6;1.7;1.7;1.7;1.3;1.9;3.5;1.3;1.7;8.3;2.8;2.4;2.7;1.7;2.0;1.1;1.9;2.2
1342;WK0363ES  ;Amsterdam                               ;Wijk      ;WK0363ES  ;2;0.4;3.0;0.7;2.3;3.0;0.3;0.2;0.7;0.2;0.2;0.2;0.4;0.4;0.5;0.4;1.0;1.0;1.2;2.5;3.1;3.7;0.6;1.9;7.2;1.7;1.1;1.4;0.9;0.7;0.6;2.6;1.4
1343;BU0363ES01;Amsterdam                               ;Buurt     ;BU0363ES01;2;0.4;2.6;0.7;2.6;2.6;0.4;0.2;0.4;0.2;0.2;0.1;0.4;0.4;0.5;0.4;1.4;1.4;1.8;2.0;2.7;4.1;0.8;2.0;7.6;2.2;1.7;1.9;1.0;1.2;0.4;2.2;1.9
1344;BU0363ES02;Amsterdam                               ;Buurt     ;BU0363ES02;2;0.4;3.1;0.7;2.5;3.1;0.3;0.2;0.7;0.3;0.2;0.3;0.5;0.4;0.4;0.4;1.0;1.0;1.3;2.5;3.2;3.8;0.6;2.0;7.2;1.7;1.2;1.4;1.0;0.7;0.6;2.7;1.5
1345;BU0363ES03;Amsterdam                               ;Buurt     ;BU0363ES03;2;0.4;3.2;0.6;2.0;3.2;0.3;0.2;1.0;0.1;0.2;0.1;0.2;0.4;0.6;0.4;0.7;0.7;0.8;2.8;3.2;3.2;0.5;1.6;6.8;1.2;0.7;0.9;0.8;0.3;0.7;2.8;0.9
1346;WK0363ET  ;Amsterdam                               ;Wijk      ;WK0363ET  ;2;0.8;3.0;0.6;3.0;3.0;0.4;0.2;0.9;0.3;0.3;0.1;0.4;0.3;0.4;0.6;1.3;1.3;1.8;1.6;2.2;3.6;1.3;2.3;7.5;2.1;1.8;2.1;1.7;1.7;0.8;2.7;2.2
1347;BU0363ET01;Amsterdam                               ;Buurt     ;BU0363ET01;2;0.7;3.0;0.6;3.0;3.0;0.4;0.2;0.8;0.3;0.2;0.1;0.4;0.3;0.4;0.5;1.3;1.3;1.8;1.6;2.2;3.6;1.2;2.3;7.5;2.1;1.8;2.1;1.6;1.6;0.8;2.7;2.2
1348;BU0363ET02;Amsterdam                               ;Buurt     ;BU0363ET02;2;0.9;3.1;0.6;3.0;3.1;0.6;0.2;1.1;0.3;0.3;0.1;0.4;0.1;0.4;0.9;1.3;1.3;1.7;1.6;2.2;3.5;1.5;2.3;7.5;2.1;1.9;2.2;2.0;2.0;1.0;2.8;2.2
1349;WK0363EU  ;Amsterdam                               ;Wijk      ;WK0363EU  ;2;0.4;3.3;0.5;2.4;3.3;0.3;0.3;1.0;0.3;0.2;0.1;0.3;0.3;0.6;0.6;0.6;0.6;1.2;2.4;2.9;3.6;1.0;1.7;6.8;1.3;1.0;1.3;1.1;1.0;0.9;3.0;1.6
1350;BU0363EU01;Amsterdam                               ;Buurt     ;BU0363EU01;2;0.5;3.0;0.4;2.8;3.0;0.3;0.2;0.6;0.2;0.2;0.1;0.3;0.4;0.3;0.5;0.9;0.9;1.6;2.0;2.7;3.9;1.0;2.1;7.1;1.7;1.4;1.7;1.4;1.2;0.7;2.7;1.9
1351;BU0363EU02;Amsterdam                               ;Buurt     ;BU0363EU02;2;0.3;3.5;0.5;2.5;3.5;0.4;0.3;1.2;0.4;0.2;0.2;0.4;0.3;0.7;0.9;0.5;0.5;1.3;2.4;3.0;3.7;1.1;1.8;6.8;1.4;1.1;1.4;1.3;1.1;1.1;3.2;1.8
1352;BU0363EU03;Amsterdam                               ;Buurt     ;BU0363EU03;2;0.3;3.4;0.5;1.9;3.4;0.3;0.3;1.3;0.3;0.2;0.1;0.2;0.2;0.9;0.5;0.5;0.5;0.6;2.8;3.1;3.2;0.8;1.4;6.4;0.9;0.4;0.7;0.7;0.6;0.9;3.1;1.2
1353;WK0363EV  ;Amsterdam                               ;Wijk      ;WK0363EV  ;2;0.5;3.6;0.4;2.2;3.6;0.4;0.3;1.4;0.4;0.3;0.2;0.2;0.3;0.9;1.0;0.6;0.7;1.1;2.6;3.1;3.4;1.2;1.4;6.4;1.0;0.9;1.1;1.0;1.1;1.1;3.3;1.7
1354;BU0363EV01;Amsterdam                               ;Buurt     ;BU0363EV01;2;0.4;3.8;0.5;2.5;3.8;0.5;0.2;1.4;0.5;0.3;0.2;0.3;0.3;1.0;1.2;0.7;0.7;1.4;2.5;3.1;3.7;1.2;1.7;6.7;1.3;1.1;1.4;1.3;1.2;1.3;3.5;1.9
1355;BU0363EV02;Amsterdam                               ;Buurt     ;BU0363EV02;2;0.5;3.4;0.4;2.0;3.4;0.2;0.4;1.4;0.4;0.3;0.2;0.1;0.4;0.8;0.8;0.6;0.7;0.9;2.7;3.1;3.2;1.2;1.1;6.2;0.8;0.6;0.9;0.8;1.0;1.0;3.2;1.5
1356;WK0363FA  ;Amsterdam                               ;Wijk      ;WK0363FA  ;2;2.1;3.3;2.1;3.3;3.3;1.3;1.3;2.4;1.6;0.6;0.5;0.7;1.6;1.6;1.7;1.2;1.2;1.2;0.5;1.6;1.6;2.4;3.1;10.9;3.6;2.9;5.6;3.7;4.2;2.5;2.7;2.3
1357;BU0363FA01;Amsterdam                               ;Buurt     ;BU0363FA01;2;4.9;7.6;4.9;7.6;7.6;4.6;3.4;5.8;4.2;1.8;1.4;5.0;4.3;4.3;4.0;5.3;5.3;5.3;1.4;4.1;5.7;5.0;6.5;13.0;6.7;7.6;10.8;8.9;7.0;5.6;1.9;2.5
1358;BU0363FA02;Amsterdam                               ;Buurt     ;BU0363FA02;3;3.1;5.9;3.1;5.9;5.9;2.9;2.6;4.0;2.6;0.7;1.7;3.9;2.5;2.5;2.5;3.5;3.5;3.5;1.2;3.9;3.9;3.4;4.7;14.3;5.0;5.9;9.0;7.1;5.2;3.9;1.1;0.7
1359;BU0363FA03;Amsterdam                               ;Buurt     ;BU0363FA03;3;3.1;5.8;3.1;5.8;5.8;2.8;2.6;4.0;2.6;0.2;0.5;3.9;2.5;2.5;2.5;3.7;3.7;3.7;0.5;4.4;4.4;3.4;4.6;14.4;4.9;5.8;9.1;7.2;5.2;3.9;1.5;1.8
1360;BU0363FA04;Amsterdam                               ;Buurt     ;BU0363FA04;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1361;BU0363FA05;Amsterdam                               ;Buurt     ;BU0363FA05;3;2.6;3.6;2.6;3.6;3.6;0.6;0.6;2.8;0.9;0.6;0.2;0.6;2.2;2.2;2.3;1.4;1.4;1.4;0.9;0.6;0.6;3.0;3.5;11.1;3.5;3.1;5.8;3.9;4.7;2.9;3.6;3.1
1362;BU0363FA06;Amsterdam                               ;Buurt     ;BU0363FA06;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1363;BU0363FA07;Amsterdam                               ;Buurt     ;BU0363FA07;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1364;BU0363FA08;Amsterdam                               ;Buurt     ;BU0363FA08;2;1.9;2.9;1.9;2.9;2.9;1.0;1.1;2.1;1.4;0.6;0.4;0.2;1.5;1.5;1.6;0.8;0.8;0.8;0.4;1.2;1.2;2.2;2.8;10.4;3.3;2.3;5.1;3.2;4.0;2.2;2.9;2.3
1365;WK0363FB  ;Amsterdam                               ;Wijk      ;WK0363FB  ;3;0.6;3.4;0.6;3.4;3.4;0.4;0.4;2.2;0.5;0.4;0.4;2.0;0.3;0.4;0.4;1.7;1.7;2.5;1.0;3.8;3.8;0.7;2.2;12.7;2.5;2.9;6.9;5.5;2.2;2.1;3.0;2.1
1366;BU0363FB01;Amsterdam                               ;Buurt     ;BU0363FB01;2;1.9;5.5;2.1;5.5;5.5;1.7;1.6;3.8;1.7;1.3;1.5;2.4;1.3;1.4;1.6;3.7;3.7;4.3;1.2;3.2;5.2;2.3;4.3;12.9;4.6;4.8;8.9;7.2;4.2;3.7;3.5;2.3
1367;BU0363FB02;Amsterdam                               ;Buurt     ;BU0363FB02;2;0.9;4.1;0.9;4.1;4.1;0.7;0.8;2.8;1.0;0.7;0.7;2.6;0.3;0.7;0.9;2.3;2.3;3.2;1.3;4.0;4.3;1.2;2.9;13.4;3.1;3.4;7.6;6.2;2.7;2.7;3.4;2.7
1368;BU0363FB03;Amsterdam                               ;Buurt     ;BU0363FB03;2;0.7;3.6;0.7;3.6;3.6;0.4;0.3;2.0;0.4;0.3;0.3;1.8;0.3;0.3;0.3;1.8;1.8;2.5;0.5;3.4;3.4;1.0;2.4;12.7;2.7;3.3;7.0;5.4;2.6;1.8;2.7;2.3
1369;BU0363FB04;Amsterdam                               ;Buurt     ;BU0363FB04;2;0.7;3.3;0.7;3.3;3.3;0.8;0.7;1.4;0.4;0.3;0.5;1.2;0.4;0.5;0.6;1.5;1.5;2.0;0.7;2.9;2.9;1.0;2.2;12.1;2.4;3.4;6.5;4.8;2.8;1.3;2.9;2.5
1370;BU0363FB05;Amsterdam                               ;Buurt     ;BU0363FB05;2;0.6;3.4;0.7;3.4;3.4;0.5;0.5;2.5;0.6;0.5;0.6;2.2;0.3;0.5;0.2;1.9;1.9;2.6;1.4;4.4;4.4;0.7;2.1;12.8;2.5;2.4;6.9;5.7;1.8;2.4;3.0;1.7
1371;BU0363FB06;Amsterdam                               ;Buurt     ;BU0363FB06;3;0.2;3.2;0.3;3.2;3.2;0.2;0.2;2.4;0.3;0.3;0.3;2.1;0.2;0.3;0.3;1.6;1.6;2.4;1.2;4.0;4.0;0.5;2.0;12.6;2.3;2.5;6.7;5.5;1.9;2.2;3.1;1.8
1372;BU0363FB07;Amsterdam                               ;Buurt     ;BU0363FB07;3;0.3;2.9;0.3;2.9;2.9;0.2;0.2;1.9;0.3;0.4;0.4;1.7;0.2;0.2;0.2;1.2;1.2;2.1;1.0;3.6;3.6;0.3;1.7;12.2;1.9;2.7;6.4;5.1;2.0;1.8;3.1;2.0
1373;BU0363FB08;Amsterdam                               ;Buurt     ;BU0363FB08;3;0.6;2.8;0.6;2.8;2.8;0.4;0.4;2.1;0.3;0.4;0.6;1.9;0.3;0.3;0.2;1.4;1.4;2.0;1.4;3.9;3.9;0.4;1.5;12.2;1.9;2.3;6.3;5.1;1.7;2.0;2.9;1.6
1374;WK0363FC  ;Amsterdam                               ;Wijk      ;WK0363FC  ;3;0.6;2.3;0.5;2.3;2.3;0.4;0.3;1.3;0.4;0.4;0.3;1.0;0.4;0.6;0.6;0.7;0.7;1.5;1.2;3.1;3.1;0.8;1.1;11.6;1.4;2.9;5.8;4.5;2.4;1.1;2.9;2.2
1375;BU0363FC01;Amsterdam                               ;Buurt     ;BU0363FC01;2;0.8;2.6;0.6;2.6;2.6;0.6;0.4;1.0;0.4;0.5;0.4;0.5;0.4;0.6;0.4;0.9;0.9;1.6;0.6;2.6;2.6;0.6;1.5;11.7;1.7;3.0;6.0;4.5;2.8;0.8;3.1;2.6
1376;BU0363FC02;Amsterdam                               ;Buurt     ;BU0363FC02;2;0.6;2.2;0.6;2.2;2.2;0.3;0.2;1.2;0.2;0.3;0.2;1.0;0.3;0.7;0.7;0.4;0.4;1.4;1.2;3.2;3.2;0.7;1.1;11.6;1.3;3.0;5.7;4.5;2.3;1.1;2.8;2.2
1377;BU0363FC03;Amsterdam                               ;Buurt     ;BU0363FC03;2;0.4;2.3;0.4;2.3;2.3;0.3;0.3;1.6;0.5;0.5;0.3;1.4;0.6;0.4;0.7;0.9;0.9;1.5;1.6;3.6;3.6;1.0;0.8;11.6;1.3;2.6;5.8;4.5;2.0;1.5;2.8;1.9
1378;WK0363FD  ;Amsterdam                               ;Wijk      ;WK0363FD  ;2;0.5;2.1;0.7;2.1;2.1;0.6;0.4;0.8;0.7;0.4;0.3;0.9;0.4;0.5;0.4;1.2;1.2;1.3;0.9;3.0;3.0;1.1;1.9;10.9;1.5;2.1;5.1;3.7;3.0;1.0;2.5;2.7
1379;BU0363FD01;Amsterdam                               ;Buurt     ;BU0363FD01;3;0.5;2.4;0.5;2.4;2.4;0.4;0.4;0.6;0.8;0.4;0.3;0.8;0.2;0.3;0.3;1.0;1.0;1.4;0.5;2.5;2.5;0.7;1.6;11.3;1.5;2.5;5.5;4.0;2.9;0.6;2.9;2.7
1380;BU0363FD02;Amsterdam                               ;Buurt     ;BU0363FD02;3;0.7;2.2;1.0;2.2;2.2;1.0;0.6;1.1;0.6;0.5;0.3;1.1;0.3;0.7;0.3;1.4;1.4;1.4;1.1;3.2;3.2;1.4;2.1;10.6;1.6;1.9;4.8;3.3;3.2;1.3;2.4;2.5
1381;BU0363FD03;Amsterdam                               ;Buurt     ;BU0363FD03;3;0.4;2.0;0.8;2.0;2.0;0.8;0.3;0.9;0.3;0.4;0.3;0.9;0.2;0.3;0.2;1.1;1.1;1.2;1.1;3.2;3.2;1.2;2.1;10.7;1.4;1.9;4.9;3.4;3.0;1.1;2.4;2.6
1382;BU0363FD04;Amsterdam                               ;Buurt     ;BU0363FD04;2;0.4;1.9;0.6;1.9;1.9;0.5;0.3;0.7;0.9;0.4;0.3;0.7;0.7;0.6;0.6;1.2;1.2;1.2;1.0;3.2;3.2;1.1;1.8;10.9;1.4;2.0;5.0;3.8;2.9;1.2;2.3;2.8
1383;WK0363FE  ;Amsterdam                               ;Wijk      ;WK0363FE  ;3;0.9;1.4;0.9;1.4;1.4;0.8;0.5;1.1;1.0;0.6;0.4;0.8;0.6;0.5;0.6;0.5;0.5;0.6;1.2;3.1;3.6;1.1;1.2;10.8;0.7;2.4;4.9;3.7;2.0;1.4;2.0;2.4
1384;BU0363FE01;Amsterdam                               ;Buurt     ;BU0363FE01;3;0.7;1.7;0.5;1.7;1.7;0.3;0.2;0.8;0.5;0.4;0.5;0.6;0.3;0.3;0.3;0.4;0.4;0.9;1.1;3.0;3.0;0.5;1.0;11.1;0.8;2.7;5.2;4.0;2.3;0.8;2.3;2.1
1385;BU0363FE02;Amsterdam                               ;Buurt     ;BU0363FE02;3;0.9;1.1;0.9;1.1;1.1;0.8;0.3;1.0;1.0;0.7;0.2;0.6;0.4;0.4;0.4;0.4;0.4;0.4;1.0;3.1;3.6;1.2;1.4;10.5;0.6;2.3;4.6;3.4;2.1;1.4;1.7;2.7
1386;BU0363FE03;Amsterdam                               ;Buurt     ;BU0363FE03;3;1.0;1.5;1.0;1.5;1.5;1.0;0.7;1.4;1.1;0.6;0.5;0.9;0.7;0.6;0.9;0.5;0.5;0.7;1.3;3.2;3.8;1.3;1.1;10.9;0.7;2.5;5.0;3.8;1.9;1.5;2.1;2.3
1387;BU0363FE04;Amsterdam                               ;Buurt     ;BU0363FE04;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1388;WK0363FF  ;Amsterdam                               ;Wijk      ;WK0363FF  ;2;1.5;4.9;1.7;4.9;4.9;1.5;1.3;2.7;1.3;1.1;1.4;1.5;1.2;0.8;1.1;2.8;2.8;3.4;2.1;3.9;5.9;2.0;3.3;13.1;4.0;2.8;8.4;7.2;2.2;2.6;2.0;1.6
1389;BU0363FF01;Amsterdam                               ;Buurt     ;BU0363FF01;2;1.7;5.5;1.9;5.5;5.5;1.7;1.4;3.0;1.4;1.3;1.4;1.5;1.3;1.2;1.3;3.1;3.1;3.8;2.0;3.3;6.4;2.5;3.9;13.0;4.6;3.3;9.0;7.8;2.7;2.9;1.8;1.8
1390;BU0363FF02;Amsterdam                               ;Buurt     ;BU0363FF02;2;1.1;3.6;1.2;3.6;3.6;1.0;1.0;2.0;0.9;1.0;1.1;1.6;0.9;0.1;0.5;2.2;2.2;2.6;2.2;4.7;4.7;1.0;2.1;13.0;2.7;1.7;7.1;5.9;1.1;1.9;2.3;1.0
1391;BU0363FF03;Amsterdam                               ;Buurt     ;BU0363FF03;2;2.4;6.4;2.5;5.7;5.7;2.3;1.8;3.5;2.1;0.9;1.9;1.1;1.9;1.9;2.1;3.0;3.0;3.7;2.4;5.0;7.6;3.2;3.2;14.4;5.5;3.8;9.5;8.5;3.3;3.1;2.0;3.2
1392;WK0363FG  ;Amsterdam                               ;Wijk      ;WK0363FG  ;2;1.0;5.7;1.2;4.2;4.2;1.0;0.8;2.5;1.8;0.8;1.3;1.8;0.5;0.5;0.7;1.5;1.5;2.2;2.6;5.2;7.6;2.7;3.2;13.0;5.4;3.0;8.0;7.3;3.3;1.7;2.0;3.4
1393;BU0363FG01;Amsterdam                               ;Buurt     ;BU0363FG01;2;1.3;5.8;1.5;4.6;4.6;1.0;0.9;2.5;1.7;0.9;1.3;1.6;0.5;0.6;0.9;1.8;1.8;2.6;2.5;5.6;7.7;2.9;3.4;13.4;5.4;3.0;8.3;7.7;3.3;2.0;1.7;3.3
1394;BU0363FG02;Amsterdam                               ;Buurt     ;BU0363FG02;2;1.2;6.0;1.4;4.5;4.5;1.2;1.1;2.7;1.9;1.0;1.5;1.4;0.7;0.7;1.1;1.8;1.8;2.5;2.3;5.5;7.9;2.9;3.1;13.3;5.5;3.2;8.3;7.6;3.5;2.0;1.8;3.4
1395;BU0363FG03;Amsterdam                               ;Buurt     ;BU0363FG03;2;0.6;5.3;0.9;3.8;3.8;0.8;0.6;2.2;1.6;0.6;1.1;2.2;0.4;0.4;0.4;1.0;1.0;1.8;3.0;4.8;7.4;2.4;3.2;12.5;5.2;2.8;7.6;6.9;3.2;1.3;2.3;3.3
1396;WK0363FH  ;Amsterdam                               ;Wijk      ;WK0363FH  ;2;1.1;5.4;1.1;4.3;4.3;0.5;0.4;1.5;0.5;0.3;0.4;1.2;0.3;0.5;0.4;1.5;1.5;2.3;3.1;5.2;6.8;2.1;3.6;13.1;4.5;1.9;7.9;7.3;2.1;1.5;0.7;2.3
1397;BU0363FH01;Amsterdam                               ;Buurt     ;BU0363FH01;2;1.4;4.9;1.4;4.8;4.8;0.8;0.5;2.0;0.1;0.3;0.3;1.2;0.6;0.7;0.6;2.0;2.0;2.8;2.9;4.9;6.4;2.5;3.2;13.6;4.0;2.3;8.3;7.2;1.9;2.0;0.3;1.8
1398;BU0363FH02;Amsterdam                               ;Buurt     ;BU0363FH02;2;1.1;5.4;1.1;4.3;4.3;0.4;0.4;1.5;0.5;0.3;0.4;1.2;0.3;0.5;0.4;1.5;1.5;2.2;3.1;5.2;6.9;2.1;3.6;13.1;4.5;1.9;7.9;7.3;2.1;1.5;0.7;2.3
1399;WK0363FJ  ;Amsterdam                               ;Wijk      ;WK0363FJ  ;2;0.6;4.6;0.7;3.4;3.4;0.5;0.4;1.1;0.9;0.5;0.3;1.0;0.3;0.4;0.4;1.0;1.0;1.4;3.0;4.4;6.4;1.6;3.0;12.2;4.1;1.6;7.1;6.4;1.9;0.8;1.4;2.0
1400;BU0363FJ01;Amsterdam                               ;Buurt     ;BU0363FJ01;2;0.6;4.3;0.7;4.1;4.1;0.7;0.6;1.3;0.6;0.7;0.6;0.4;0.2;0.3;0.2;1.8;1.8;2.1;3.4;4.9;5.8;1.7;2.6;12.9;3.4;1.6;7.5;6.6;1.3;1.2;0.9;1.2
1401;BU0363FJ02;Amsterdam                               ;Buurt     ;BU0363FJ02;2;0.5;4.9;0.5;3.7;3.7;0.4;0.3;0.9;0.7;0.5;0.3;0.7;0.3;0.4;0.4;1.4;1.4;1.7;3.4;4.7;6.4;1.5;3.1;12.5;4.0;1.3;7.3;6.7;1.6;1.0;1.0;1.8
1402;BU0363FJ03;Amsterdam                               ;Buurt     ;BU0363FJ03;2;0.4;4.7;0.5;3.3;3.3;0.4;0.3;0.9;0.9;0.5;0.3;0.9;0.3;0.4;0.3;1.0;1.0;1.2;3.2;4.3;6.6;1.5;3.3;12.1;4.2;1.4;7.0;6.4;1.8;0.8;1.4;2.0
1403;BU0363FJ04;Amsterdam                               ;Buurt     ;BU0363FJ04;2;0.7;4.5;1.0;3.0;3.0;0.4;0.4;1.3;1.1;0.3;0.2;1.4;0.4;0.4;0.5;0.4;0.4;1.0;2.6;4.0;6.7;1.6;3.0;11.8;4.4;1.8;6.8;6.1;2.3;0.5;1.8;2.4
1404;WK0363FK  ;Amsterdam                               ;Wijk      ;WK0363FK  ;2;0.4;3.8;0.8;3.0;3.0;0.6;0.4;1.0;0.6;0.3;0.4;1.0;0.4;0.6;0.6;1.2;1.2;1.2;2.9;3.8;5.6;0.9;2.5;11.7;3.2;1.0;6.5;5.7;1.1;1.0;2.1;1.2
1405;BU0363FK01;Amsterdam                               ;Buurt     ;BU0363FK01;2;0.3;3.9;0.6;3.6;3.6;0.4;0.3;1.2;0.4;0.3;0.3;0.8;0.3;0.6;0.6;1.8;1.8;1.8;3.2;4.4;5.4;1.2;2.1;12.3;3.0;1.0;7.0;6.1;0.7;1.1;1.5;0.8
1406;BU0363FK02;Amsterdam                               ;Buurt     ;BU0363FK02;2;0.6;3.5;0.9;3.3;3.3;0.8;0.6;1.1;0.7;0.6;0.6;1.1;0.5;0.5;1.0;1.7;1.7;1.7;3.0;4.2;5.0;1.0;1.8;12.1;2.6;0.8;6.7;5.8;0.4;1.0;1.9;0.5
1407;BU0363FK03;Amsterdam                               ;Buurt     ;BU0363FK03;2;0.5;4.3;0.7;3.0;3.0;0.2;0.2;0.5;0.6;0.2;0.3;0.6;0.4;0.6;0.7;1.0;1.0;1.0;3.1;3.8;5.9;0.6;2.7;11.7;3.5;0.7;6.4;5.8;1.2;0.7;2.0;1.3
1408;BU0363FK04;Amsterdam                               ;Buurt     ;BU0363FK04;2;0.6;4.0;1.1;2.6;2.6;0.5;0.5;1.0;0.6;0.5;0.5;1.1;0.3;0.7;0.3;0.6;0.6;0.6;2.9;3.5;6.1;0.8;3.1;11.4;3.8;1.2;6.2;5.6;1.6;0.9;2.3;1.8
1409;BU0363FK05;Amsterdam                               ;Buurt     ;BU0363FK05;2;0.3;3.5;0.9;2.2;2.2;0.9;0.5;1.4;0.5;0.3;0.3;1.5;0.5;0.5;0.5;0.5;0.5;0.5;2.4;3.0;5.8;0.9;3.2;10.9;3.4;1.3;5.8;5.1;1.7;1.2;2.9;1.9
1410;WK0363FL  ;Amsterdam                               ;Wijk      ;WK0363FL  ;2;0.7;1.6;0.7;1.5;1.5;0.7;0.4;2.5;0.5;0.6;0.3;0.8;0.5;0.4;0.5;0.6;0.6;0.6;1.6;1.8;4.9;0.9;2.2;10.0;1.7;2.7;4.3;3.3;0.9;2.2;2.6;2.6
1411;BU0363FL01;Amsterdam                               ;Buurt     ;BU0363FL01;2;0.8;1.1;0.7;1.1;1.1;0.8;0.7;2.2;0.7;0.7;0.6;0.7;0.8;0.7;0.9;0.8;0.8;0.8;1.4;2.1;4.5;0.7;1.7;10.0;1.2;2.9;4.1;3.0;0.9;1.8;2.1;2.9
1412;BU0363FL02;Amsterdam                               ;Buurt     ;BU0363FL02;2;0.8;2.1;0.7;2.0;2.0;0.8;0.4;2.6;0.4;0.5;0.2;1.0;0.3;0.3;0.4;0.4;0.4;0.4;1.6;1.8;5.3;1.2;2.7;10.2;2.0;2.4;4.7;3.7;1.2;2.4;3.1;2.7
1413;BU0363FL03;Amsterdam                               ;Buurt     ;BU0363FL03;2;0.7;1.6;0.7;1.6;1.6;0.6;0.3;2.6;0.3;0.5;0.2;0.6;0.3;0.3;0.3;0.6;0.6;0.6;1.6;1.5;4.9;0.8;2.3;9.9;1.9;2.8;4.2;3.2;0.8;2.2;2.6;2.3
1414;WK0363FM  ;Amsterdam                               ;Wijk      ;WK0363FM  ;2;0.4;1.0;0.5;1.0;1.0;0.6;0.4;1.9;0.6;0.4;0.4;0.6;0.4;0.3;0.4;0.7;0.7;0.7;1.2;1.4;4.2;0.7;1.4;9.4;1.7;2.7;3.6;2.5;0.9;1.5;1.8;2.3
1415;BU0363FM01;Amsterdam                               ;Buurt     ;BU0363FM01;2;0.4;0.3;0.3;0.3;0.3;0.7;0.8;1.5;0.9;0.6;0.9;0.2;0.7;0.8;0.7;1.0;1.0;1.0;0.5;2.3;3.6;1.1;1.0;9.8;1.2;2.0;4.0;2.7;1.4;1.3;1.1;3.1
1416;BU0363FM02;Amsterdam                               ;Buurt     ;BU0363FM02;2;0.4;0.7;0.5;0.7;0.7;0.7;0.4;1.9;0.6;0.4;0.5;0.8;0.4;0.2;0.3;0.9;0.9;0.9;1.0;1.6;4.2;0.7;1.3;9.5;1.4;2.5;3.7;2.6;0.9;1.4;1.7;2.5
1417;BU0363FM03;Amsterdam                               ;Buurt     ;BU0363FM03;2;0.7;1.0;0.7;1.0;1.0;0.7;0.5;1.5;0.5;0.5;0.5;0.2;0.7;0.3;0.7;1.1;1.1;1.1;1.1;1.8;4.1;0.7;0.7;9.0;1.8;2.2;3.2;2.1;1.3;0.8;1.1;2.4
1418;BU0363FM04;Amsterdam                               ;Buurt     ;BU0363FM04;2;0.2;1.2;0.4;1.2;1.2;0.3;0.2;2.0;0.4;0.2;0.2;0.5;0.2;0.4;0.3;0.4;0.4;0.4;1.5;1.0;4.5;0.6;1.7;9.4;2.0;3.0;3.6;2.5;0.6;1.7;2.1;1.9
1419;BU0363FM05;Amsterdam                               ;Buurt     ;BU0363FM05;2;0.7;1.5;0.8;1.5;1.5;0.8;0.7;1.6;0.7;0.7;0.6;0.6;0.2;0.1;0.2;0.5;0.5;0.5;1.6;1.1;4.4;1.0;1.4;9.0;2.3;2.8;3.2;2.1;1.1;1.4;1.7;2.0
1420;BU0363FM06;Amsterdam                               ;Buurt     ;BU0363FM06;2;0.4;1.5;0.7;1.5;1.5;0.5;0.5;2.2;0.7;0.5;0.5;0.6;0.4;0.2;0.5;0.3;0.3;0.3;1.4;0.8;4.3;0.8;2.1;9.4;2.3;3.1;3.9;2.9;0.6;1.7;2.4;1.6
